words,fft_0.00Hz,fft_10.67Hz,fft_21.33Hz,fft_32.00Hz,fft_42.67Hz,fft_53.33Hz,fft_64.00Hz,fft_74.67Hz,fft_85.33Hz,fft_96.00Hz,fft_106.67Hz,fft_117.33Hz,fft_-128.00Hz,fft_-117.33Hz,fft_-106.67Hz,fft_-96.00Hz,fft_-85.33Hz,fft_-74.67Hz,fft_-64.00Hz,fft_-53.33Hz,fft_-42.67Hz,fft_-32.00Hz,fft_-21.33Hz,fft_-10.67Hz
foo,(18.5546875+0j),(-856.7011906438921+300.82868253487146j),(1116.4028056010575-237.7203377365272j),(-1268.9629797579692-989.1470331831874j),(1949.70703125+268.9414828158706j),(-711.5284005940339-5870.1660793326355j),(-5936.03515625-345.21484375j),(-1396.724774879021+1529.4824108051187j),(-1887.20703125+377.1946582889254j),(-731.0370202420311+884.8764043168119j),(-1178.902805601058-129.4671622634726j),(-1035.0456338830531+772.2739423971166j),(-146.484375+0j),(-1035.0456338830536-772.2739423971169j),(-1178.9028056010577+129.46716226347257j),(-731.037020242031-884.8764043168121j),(-1887.20703125-377.1946582889254j),(-1396.7247748790207-1529.4824108051187j),(-5936.03515625+345.2148437499998j),(-711.528400594034+5870.1660793326355j),(1949.70703125-268.9414828158706j),(-1268.9629797579687+989.1470331831873j),(1116.4028056010577+237.72033773652743j),(-856.7011906438921-300.8286825348711j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-1131.8359375+0j),(-1375.3748758664701+266.8047259917814j),(-611.0583208577846-580.0432244839126j),(-2242.209921764066-16.52795039302623j),(-93.50585937500006-828.3905107488845j),(-5604.466974488265-1880.3276251264645j),(-3282.71484375+5987.79296875j),(2115.492496522685+1860.0808183997515j),(-104.248046875+809.784496214453j),(570.3349217640665+2.026737106973542j),(-629.6643353922157+569.3010369839117j),(673.9196663320508-270.4787175344344j),(-1150.390625+1.1368683772161603e-13j),(673.9196663320504+270.47871753443485j),(-629.6643353922157-569.3010369839121j),(570.3349217640664-2.0267371069740534j),(-104.248046875-809.784496214453j),(2115.492496522685-1860.0808183997513j),(-3282.71484375-5987.79296875j),(-5604.466974488266+1880.3276251264642j),(-93.50585937500011+828.3905107488844j),(-2242.2099217640666+16.527950393025918j),(-611.0583208577843+580.0432244839121j),(-1375.37487586647-266.80472599178114j)
foo,(-226.07421875+0j),(-34.4901072840847+152.53116588726954j),(27.513079842440227+1.6435670916916152j),(-34.40226763804479+15.477775786052241j),(-1.953125-5.9200955336826855j),(-71.58886843259856-13.45135384347251j),(-52.24609375+71.2890625j),(23.868140499215308+45.03219114604936j),(2.44140625-3.3829117335329633j),(-9.543044861955225+13.524650786052238j),(1.2955139075597657+0.7978391583083777j),(-11.539164782532062+1.2741833977476738j),(-3.4179687499999996+4.440892098500626e-16j),(-11.539164782532064-1.2741833977476658j),(1.2955139075597675-0.7978391583083796j),(-9.543044861955208-13.524650786052263j),(2.44140625+3.3829117335329633j),(23.868140499215322-45.03219114604936j),(-52.24609374999999-71.28906249999999j),(-71.58886843259856+13.45135384347251j),(-1.9531250000000004+5.9200955336826855j),(-34.40226763804478-15.477775786052248j),(27.513079842440234-1.6435670916916205j),(-34.4901072840847-152.5311658872695j)
foo,(71.2890625+0j),(-58.584338491018016-51.241035160013695j),(1.7650081590569826+9.421010075224572j),(-56.91402369315051-43.285269667060945j),(-12.20703125+2.5371838001497222j),(-121.69843828376617-68.58629668158103j),(-93.26171875+154.78515625j),(68.99912030023322+28.728776652999986j),(-28.3203125+16.914558667664817j),(26.640586193150515+9.449105332939043j),(-22.76110190905699+1.8094586747754278j),(12.650843974550973+3.7876415054052828j),(-19.53125+0j),(12.650843974550973-3.7876415054052863j),(-22.76110190905699-1.8094586747754162j),(26.640586193150508-9.449105332939045j),(-28.3203125-16.914558667664817j),(68.99912030023322-28.72877665299999j),(-93.26171874999999-154.78515625j),(-121.69843828376617+68.58629668158102j),(-12.20703125-2.5371838001497222j),(-56.91402369315052+43.28526966706096j),(1.7650081590569915-9.421010075224583j),(-58.584338491018+51.241035160013695j)
foo,(-1184.5703125+0j),(-1330.541869589457+295.2513077800488j),(-628.3491132073352-635.5388784202901j),(-2258.599067837043+28.38376089595249j),(-41.25976562500006-865.6025398177469j),(-5646.348121544064-1933.2104411359473j),(-3328.125+5978.515625j),(2068.3712619736916+1895.2939355279939j),(-61.767578125+831.7734224824173j),(540.8256303370429-54.62405160404762j),(-662.1782305426648+616.9841909202892j),(702.4640416598286-302.7843188838922j),(-1219.7265625+0j),(702.4640416598288+302.78431888389264j),(-662.1782305426648-616.9841909202898j),(540.8256303370429+54.62405160404734j),(-61.767578125-831.7734224824173j),(2068.3712619736925-1895.2939355279937j),(-3328.125-5978.515625j),(-5646.348121544063+1933.2104411359471j),(-41.259765625+865.6025398177469j),(-2258.5990678370426-28.38376089595272j),(-628.3491132073352+635.5388784202898j),(-1330.5418695894568-295.25130778004865j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-1708.984375+0j),(-654.1685520936765+659.0769169983901j),(-1060.71049645846+56.80995484244022j),(-653.6169791991872+927.2327415964498j),(-1557.12890625-545.4945170321903j),(-3230.911012114939+4199.870440300896j),(4606.4453125+4498.046875j),(2711.6333865947263-2696.0484337649987j),(-390.625+165.7626749431152j),(1115.531041699187-677.2594459035495j),(-491.5355972915395+30.59238890755978j),(819.9305526138892-49.49639643571527j),(-287.109375+5.684341886080802e-14j),(819.9305526138893+49.496396435714644j),(-491.5355972915395-30.592388907559766j),(1115.531041699187+677.2594459035494j),(-390.625-165.7626749431152j),(2711.633386594726+2696.0484337649987j),(4606.445312499999-4498.046875j),(-3230.9110121149383-4199.870440300896j),(-1557.12890625+545.4945170321903j),(-653.6169791991871-927.2327415964498j),(-1060.7104964584605-56.809954842440234j),(-654.1685520936766-659.07691699839j)
foo,(-249.0234375+0j),(-28.549745916972558+160.63081494075533j),(6.587100125374306+2.1318483416916187j),(-24.315913024034835+44.96252984408457j),(-4.39453125-15.223102800898335j),(-74.33073846317905+38.09080774732011j),(18.5546875+72.265625j),(25.084446246113135+0.4812410175302091j),(-2.9296875-0.8457279333832408j),(-4.980961975965171+1.9937798440845942j),(-6.098818875374306+1.2861204083083706j),(-7.164899365961524+2.9278816705452684j),(-2.9296875+1.7763568394002505e-15j),(-7.164899365961521-2.9278816705452684j),(-6.098818875374306-1.2861204083083795j),(-4.9809619759651795-1.993779844084571j),(-2.9296875+0.8457279333832408j),(25.084446246113124-0.48124101753020376j),(18.5546875-72.265625j),(-74.33073846317905-38.0908077473201j),(-4.39453125+15.223102800898333j),(-24.31591302403484-44.962529844084585j),(6.587100125374306-2.1318483416916205j),(-28.54974591697256-160.63081494075536j)
foo,(73.73046875+0j),(53.1176318390749-52.0308491245842j),(-15.306048592440227-50.84540879303913j),(-1.5198722520547463-3.250417114009945j),(-18.5546875-56.66377153667713j),(-104.38330000778339+45.649935292761484j),(54.19921875+122.0703125j),(82.9014419883219-24.162372977448605j),(6.34765625-8.457279333832409j),(28.863622252054736-2.273854614009947j),(10.911517342440227-4.33037245696088j),(20.122038680386567-1.7497908543741048j),(9.277343749999996+3.552713678800501e-15j),(20.12203868038658+1.749790854374102j),(10.911517342440233+4.330372456960877j),(28.86362225205474+2.273854614009956j),(6.34765625+8.457279333832409j),(82.9014419883219+24.162372977448605j),(54.19921874999999-122.0703125j),(-104.38330000778338-45.64993529276149j),(-18.554687499999996+56.66377153667713j),(-1.5198722520547392+3.250417114009948j),(-15.306048592440233+50.84540879303913j),(53.1176318390749+52.030849124584186j)
foo,(-1896.97265625+0j),(-783.9312676402092+715.9739349926406j),(-1153.9290231830114+101.90929469386265j),(-697.0968040010555+934.9123910404724j),(-1650.146484375-608.5012480692418j),(-3369.2862009626842+4168.183930354974j),(4447.75390625+4487.3046875j),(2580.9399431752563-2651.1824754908603j),(-482.666015625+169.5684506433398j),(998.8546165010551-672.509483959527j),(-599.9772268169884+27.485236556136897j),(699.2306504276369-31.065909161524814j),(-367.67578125+5.684341886080802e-14j),(699.2306504276371+31.06590916152436j),(-599.9772268169886-27.4852365561374j),(998.854616501055+672.5094839595272j),(-482.666015625-169.5684506433398j),(2580.939943175256+2651.1824754908603j),(4447.75390625-4487.3046875j),(-3369.2862009626833-4168.183930354973j),(-1650.146484375+608.5012480692417j),(-697.0968040010548-934.9123910404719j),(-1153.9290231830114-101.90929469386259j),(-783.9312676402092-715.9739349926408j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-1836.42578125+0j),(922.656695952971+1159.3503901307622j),(-460.9454542979097+324.8757770250737j),(1208.5856994028+1064.097993497695j),(-1508.0566406249998+854.6080766837649j),(3348.732221914083+5375.324247163249j),(5579.1015625-2892.08984375j),(-835.9092662509072-1454.9715417447094j),(1669.677734375+128.12778190756097j),(209.38305059720005-678.0895065023044j),(880.3790480479101+604.8117229749264j),(1143.6219108838536+247.45867903872204j),(1510.2539062499995-1.1368683772161603e-13j),(1143.6219108838532-247.45867903872238j),(880.3790480479099-604.8117229749264j),(209.3830505972+678.0895065023047j),(1669.677734375-128.12778190756097j),(-835.9092662509072+1454.9715417447094j),(5579.101562499999+2892.08984375j),(3348.732221914083-5375.324247163249j),(-1508.056640625-854.6080766837648j),(1208.5856994028-1064.0979934976945j),(-460.9454542979099-324.8757770250736j),(922.656695952971-1159.3503901307627j)
foo,(-211.9140625+0j),(-12.341559010806183+126.63749247305164j),(-20.78575165119777+14.578323467065925j),(14.84648026905348+57.01217316911567j),(-26.85546875-16.914558667664817j),(-7.507821248788773+93.53026465256809j),(63.96484375-12.20703125j),(-15.929678751211227+0.8081541869994027j),(18.06640625-3.3829117335329633j),(-14.846480269053492+7.207485669115689j),(19.80918915119778+1.0466765329340744j),(-11.095940989193808-3.296647061379659j),(9.765624999999996+1.7763568394002505e-15j),(-11.09594098919381+3.2966470613796552j),(19.80918915119778-1.0466765329340735j),(-14.846480269053485-7.207485669115705j),(18.06640625+3.3829117335329633j),(-15.929678751211226-0.8081541869993938j),(63.964843749999986+12.20703125j),(-7.507821248788772-93.53026465256808j),(-26.855468749999996+16.914558667664814j),(14.846480269053487-57.012173169115684j),(-20.78575165119778-14.578323467065927j),(-12.341559010806188-126.63749247305165j)
foo,(-24.4140625+0j),(12.95808802908654+10.05285530273609j),(-13.008308667664814-2.597904333832407j),(3.3790577230385637+3.156477584993773j),(-51.7578125+23.680382134730742j),(54.49123963455887+100.60687149559281j),(81.54296875-45.41015625j),(-7.494798567193511-11.468686907102194j),(28.3203125-16.914558667664817j),(-18.02749522303856-6.6091474150062135j),(20.820808667664814+14.316654333832407j),(10.357970903548093-10.684086294568907j),(3.9062499999999964-1.7763568394002505e-15j),(10.3579709035481+10.684086294568896j),(20.820808667664817-14.316654333832409j),(-18.027495223038564+6.609147415006221j),(28.3203125+16.914558667664817j),(-7.494798567193516+11.468686907102192j),(81.54296875+45.41015625j),(54.49123963455888-100.6068714955928j),(-51.7578125-23.680382134730742j),(3.3790577230385628-3.1564775849937767j),(-13.008308667664817+2.5979043338324086j),(12.95808802908654-10.052855302736095j)
foo,(-2064.94140625+0j),(916.1697208340614+1321.4701124428661j),(-432.3531578866068+340.63756683158556j),(1258.5800097779556+1115.2101368227259j),(-1475.3417968749998+736.2061660101111j),(3169.5752924694743+5398.611763260615j),(5622.55859375-2719.7265625j),(-737.1666045106408-1475.855950264112j),(1678.466796875+95.14439250561459j),(173.0606152220443-711.9383006772732j),(808.3297203866073+682.3116519184147j),(1216.8512787071054+368.78938846759274j),(1655.7617187499995-5.684341886080802e-14j),(1216.851278707105-368.78938846759274j),(808.3297203866072-682.3116519184147j),(173.06061522204442+711.9383006772734j),(1678.466796875-95.14439250561459j),(-737.1666045106406+1475.855950264112j),(5622.55859375+2719.7265625j),(3169.575292469474-5398.611763260613j),(-1475.341796875-736.206166010111j),(1258.5800097779556-1115.2101368227263j),(-432.35315788660716-340.63756683158533j),(916.1697208340615-1321.4701124428664j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-278.3203125+0j),(1279.7487726406655+772.6526313500344j),(1050.1971911998503+117.56305925898369j),(1228.0438117499946-71.15446812689947j),(612.79296875+1609.4202572283073j),(5817.571553271817+259.47527830383933j),(1065.91796875-5959.47265625j),(-1855.3324518346767-304.4095642021447j),(543.45703125-1604.3458896280079j),(-1544.4500617499941+127.08771937310063j),(1055.2715588001497-186.89899675898323j),(-835.7378740778054-718.1500261439814j),(-197.26562499999986-2.2737367544323206e-13j),(-835.7378740778065+718.1500261439814j),(1055.2715588001497+186.89899675898334j),(-1544.4500617499941-127.08771937310104j),(543.45703125+1604.3458896280079j),(-1855.3324518346765+304.4095642021449j),(1065.91796875+5959.472656249999j),(5817.571553271817-259.47527830383916j),(612.7929687499999-1609.420257228307j),(1228.0438117499946+71.15446812689919j),(1050.1971911998503-117.56305925898334j),(1279.7487726406655-772.6526313500342j)
foo,(-186.03515625+0j),(-2.375131530159461+106.247924051385j),(-31.7066624928894+2.8467417084581044j),(2.5065984630758873+69.57463511313806j),(3.41796875+10.99446313398213j),(48.56566448724776+48.21523885772854j),(29.296875-77.63671875j),(-49.09839625296618+6.622431576291689j),(8.7890625-16.914558667664817j),(-39.615973463075875+7.074635113138078j),(9.734006242889404-1.3818979584580973j),(-30.295261704122115+0.37979383282184287j),(6.347656249999999+0j),(-30.295261704122108-0.3797938328218464j),(9.7340062428894+1.3818979584581021j),(-39.615973463075875-7.074635113138086j),(8.7890625+16.914558667664817j),(-49.09839625296618-6.622431576291695j),(29.296874999999996+77.63671875j),(48.56566448724776-48.21523885772854j),(3.417968750000001-10.99446313398213j),(2.5065984630758784-69.57463511313806j),(-31.7066624928894-2.846741708458102j),(-2.375131530159461-106.24792405138498j)
foo,(46.875+0j),(67.96694630051714-15.35244315459556j),(29.22676096706592-26.976909817365367j),(36.633001278144306-26.303739104047267j),(-4.882812499999999+14.377374867515094j),(133.4438346522163+13.766774837253807j),(28.3203125-159.1796875j),(-59.98442853470125-10.079498880560726j),(11.71875-38.057757002245836j),(-43.468938778144285+0.06344839595273033j),(15.695114032934075-3.2965276826346184j),(-23.262289918032238-0.2952319367810263j),(15.624999999999998-1.7763568394002505e-15j),(-23.262289918032238+0.29523193678102366j),(15.695114032934073+3.296527682634629j),(-43.46893877814429-0.06344839595272855j),(11.71875+38.057757002245836j),(-59.984428534701244+10.079498880560728j),(28.320312500000004+159.1796875j),(133.4438346522163-13.766774837253813j),(-4.882812499999998-14.377374867515092j),(36.633001278144306+26.303739104047274j),(29.22676096706593+26.97690981736537j),(67.96694630051715+15.352443154595559j)
foo,(-394.04296875+0j),(1307.1405633697534+838.1060836444683j),(1030.356383291542+85.92651079902816j),(1246.134755368986-28.698536745890806j),(615.234375+1516.3901845561509j),(5719.000438749464+297.915993552671j),(1119.62890625-5956.0546875j),(-1948.6320476027433-349.31783811873186j),(537.59765625-1512.1615448892346j),(-1521.5253803689855+89.4655257541094j),(1034.585022958458-163.5632295490277j),(-814.8136420164733-778.3319596841285j),(-306.1523437499999-2.2737367544323206e-13j),(-814.813642016474+778.3319596841287j),(1034.585022958458+163.56322954902802j),(-1521.5253803689857-89.46552575410954j),(537.59765625+1512.1615448892346j),(-1948.6320476027433+349.3178381187321j),(1119.62890625+5956.054687499999j),(5719.000438749463-297.915993552671j),(615.234375-1516.3901845561506j),(1246.134755368986+28.69853674589058j),(1030.356383291542-85.92651079902802j),(1307.1405633697532-838.1060836444683j)
foo,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
foo,(-2460.44921875+0j),(-156.67537555548756+1705.9643699930107j),(639.6360090976864-334.97410647005904j),(-324.9210162316963-73.24158911656446j),(1620.849609375-388.61198538959917j),(132.65800025383282-4534.429055457746j),(-5195.80078125-1914.0625j),(-1893.9148069439511+2041.0006846800084j),(-1141.357421875-556.0661161994808j),(-1603.7899212683035+870.1177858834353j),(-976.5500715976868-502.4282372799406j),(-1939.4896927543937+1353.1908798552565j),(994.62890625+2.842170943040401e-14j),(-1939.4896927543934-1353.1908798552558j),(-976.5500715976866+502.42823727994084j),(-1603.7899212683037-870.1177858834355j),(-1141.357421875+556.0661161994808j),(-1893.9148069439514-2041.0006846800084j),(-5195.80078125+1914.0624999999995j),(132.65800025383305+4534.429055457746j),(1620.849609375+388.6119853895991j),(-324.9210162316965+73.24158911656434j),(639.6360090976866+334.97410647005916j),(-156.6753755554878-1705.9643699930105j)
foo,(-192.87109375+0j),(-30.801404584574936+122.18551748311717j),(1.5606213001497231+19.556913517215648j),(-6.829983735927844+41.17475674209204j),(25.87890625+18.6060145344313j),(38.384461209840524-39.9990654346112j),(-72.75390625-67.3828125j),(-50.383667341576825+58.03526080491066j),(9.27734375-16.914558667664817j),(-46.88095376407214+9.92475674209205j),(-3.5137463001497267+0.9508989827843521j),(-35.32438928368877+10.47931624359531j),(8.300781250000002-1.7763568394002505e-15j),(-35.32438928368877-10.479316243595303j),(-3.5137463001497227-0.9508989827843504j),(-46.880953764072146-9.924756742092043j),(9.27734375+16.914558667664817j),(-50.38366734157683-58.03526080491067j),(-72.75390625+67.3828125j),(38.38446120984052+39.9990654346112j),(25.87890625-18.606014534431296j),(-6.829983735927847-41.17475674209204j),(1.5606213001497227-19.556913517215648j),(-30.80140458457494-122.18551748311715j)
foo,(-81.0546875+0j),(9.88418446206046+69.04641008163937j),(48.072219376871516-21.78453940905699j),(-21.35573439097139-21.57831452901616j),(39.55078125+19.45174246781454j),(50.73032560092646-120.6008140094116j),(-141.11328125-95.21484375j),(-80.70703695122592+71.62734296439181j),(-4.8828125+5.074367600299445j),(-37.238015609028615+12.601372970983821j),(-15.357375626871523+2.741570659056997j),(-29.712160611761014+19.396378107835936j),(11.718750000000002-1.7763568394002505e-15j),(-29.712160611761018-19.396378107835936j),(-15.35737562687153-2.7415706590569915j),(-37.238015609028615-12.601372970983842j),(-4.8828125-5.074367600299445j),(-80.70703695122592-71.62734296439181j),(-141.11328125+95.21484375j),(50.730325600926456+120.60081400941161j),(39.55078125-19.45174246781454j),(-21.35573439097139+21.578314529016147j),(48.07221937687153+21.78453940905699j),(9.88418446206046-69.04641008163935j)
